instance,timeLim,opt,totalTime,bestTime,nIter,optIter
airport45,30,1.200501,12.032251,0.851038,4,1
airport52,30,1.842105,8.830621,0.716824,4,1
airport51,30,1.789474,8.838160,0.522387,4,1
airport49,30,1.315789,9.241410,0.978718,4,1
airport4,30,1001.210526,11.463958,0.696010,4,1
airport55,30,4001.105263,8.664373,0.564814,4,1
airport54,30,2001.105263,10.521900,1.058646,4,1
airport58,30,2001.105263,9.513974,0.875085,4,1
airport47,30,1.842105,13.330329,5.136969,4,2
airport61,30,1001.157895,9.957946,0.811248,4,1
airport53,30,1.095238,12.536084,0.822797,4,1
airport46,30,1.105263,16.138041,7.027272,4,2
airport48,30,2.210526,15.986180,1.006529,4,1
airport59,30,1001.681704,11.570628,5.224837,4,2
airport50,30,1.105263,15.820376,1.158743,4,1
airport57,30,1002.052632,10.803219,0.567429,4,1
airport5,30,1.681704,11.396070,1.065031,4,1
airport56,30,1001.105263,14.277848,0.947959,4,1
airport62,30,1001.473684,9.717585,0.579039,4,1
airport63,30,1001.681704,8.989371,0.860328,4,1
airport64,30,1001.681704,10.545432,4.090895,4,2
airport60,30,1.105263,14.629200,1.305494,4,1
airport66,30,1002.105263,8.392710,0.491399,4,1
airport68,30,1001.421053,10.341817,0.793085,4,1
airport72,30,1.421053,9.462639,0.742097,4,1
airport67,30,1002.892231,11.791699,4.704389,4,2
airport71,30,2.007519,9.393709,9.378599,4,4
airport69,30,3.260652,9.518950,1.146555,4,1
airport75,30,1001.157895,7.219388,0.877417,4,1
airport65,30,1001.105263,13.409029,0.699870,4,1
airport73,30,0.761905,11.423700,1.071135,4,1
airport7,30,1001.105263,10.143329,0.742767,4,1
airport80,30,1.734336,8.578849,0.812856,4,1
airport76,30,1001.681704,10.073886,0.724190,4,1
airport81,30,1.105263,8.299359,0.855725,4,1
airport78,30,2002.428571,12.146040,1.007088,4,1
airport74,30,1002.293233,11.580195,8.258825,4,3
airport6,30,1.842105,14.908819,0.926785,4,1
airport77,30,3.260652,14.119111,1.187847,4,1
airport82,30,1.681704,10.107461,4.421234,4,2
airport83,30,1.894737,8.987929,0.701632,4,1
airport84,30,1.157895,12.344209,1.241067,4,1
airport86,30,1.681704,9.916073,0.856833,4,1
airport70,30,1.872180,19.524069,1.110105,4,1
airport79,30,1.681704,18.941821,1.662947,4,1
airport8,30,2001.210526,11.344424,0.568003,4,1
airport85,30,1000.807018,14.550634,0.783713,4,1
airport91,30,1001.473684,9.550966,3.305949,4,2
airport90,30,1002.015038,10.209029,3.912284,4,2
